DATA_BASE;TIPO_DESENROLA;UNIDADE_FEDERACAO;COD_CONGLOMERADO_FINANCEIRO;NOME_CONGLOMERADO_FINANCEIRO;NUMERO_OPERACOES;VOLUME_OPERACOES
202408;3;PI;51626;CAIXA ECONÔMICA FEDERAL;4;85725,45
202408;3;PI;10069;ITAU;14;66911,91
202408;3;PI;30379;SANTANDER;19;164514,07
202408;3;PR;49906;BB;9;551958,47
202408;3;PR;10045;BRADESCO;456;36282745,25
202408;3;PR;51626;CAIXA ECONÔMICA FEDERAL;35;2033401,04
202408;3;PR;10069;ITAU;226;2708127,25
202408;3;PR;30379;SANTANDER;168;2081067,62
202408;3;RJ;49906;BB;7;124413,61
202408;3;RJ;10045;BRADESCO;556;48155070,06
202408;3;RJ;51626;CAIXA ECONÔMICA FEDERAL;35;2781025,43
202408;3;RJ;10069;ITAU;338;3669846,84
202408;3;RJ;30379;SANTANDER;346;4447395,12
202408;3;RN;49906;BB;8;200962,18
202408;3;RN;10045;BRADESCO;47;3590079,10
202408;3;RN;51626;CAIXA ECONÔMICA FEDERAL;9;200925,81
202408;3;RN;10069;ITAU;14;57272,34
202408;3;RN;30379;SANTANDER;53;820569,72
202408;3;RO;10045;BRADESCO;32;2258964,35
202408;3;RO;51626;CAIXA ECONÔMICA FEDERAL;2;23856,61
202408;3;RO;10069;ITAU;16;55084,30
202408;3;RO;30379;SANTANDER;13;176100,33
202408;3;RR;10045;BRADESCO;8;1092161,73
202408;3;RR;51626;CAIXA ECONÔMICA FEDERAL;4;198833,56
202408;3;RR;10069;ITAU;11;76044,73
202408;3;RR;30379;SANTANDER;6;22815,88
202408;3;RS;49906;BB;6;544430,44
202408;3;RS;10045;BRADESCO;619;42656027,34
202408;3;RS;51626;CAIXA ECONÔMICA FEDERAL;33;2176129,17
202408;3;RS;10069;ITAU;114;1297905,92
202408;3;RS;30379;SANTANDER;208;3261300,59
202408;3;SC;49906;BB;10;487951,16
202408;3;SC;10045;BRADESCO;252;28023877,22
202408;3;SC;51626;CAIXA ECONÔMICA FEDERAL;23;1023439,08
202408;3;SC;10069;ITAU;71;853227,01
202408;3;SC;30379;SANTANDER;85;793212,11
202408;3;SE;49906;BB;1;29830,45
202408;3;SE;10045;BRADESCO;25;536087,66
202408;3;SE;51626;CAIXA ECONÔMICA FEDERAL;5;203873,57
202408;3;SE;10069;ITAU;6;196743,20
202408;3;SE;30379;SANTANDER;21;197267,88
202408;3;SP;49906;BB;27;946109,92
202408;3;SP;10045;BRADESCO;2517;214562582,21
202408;3;SP;51626;CAIXA ECONÔMICA FEDERAL;110;6664895,22
202408;3;SP;10069;ITAU;1196;14914560,63
202408;3;SP;30379;SANTANDER;1438;19582925,76
202408;3;TO;49906;BB;1;73293,86
202408;3;TO;10045;BRADESCO;70;5913235,01
202408;3;TO;51626;CAIXA ECONÔMICA FEDERAL;4;118054,02
202408;3;TO;10069;ITAU;3;18329,96
202408;3;TO;30379;SANTANDER;31;1538163,96
202409;1;AC;49944;BTG PACTUAL;2;271,88
202409;1;AC;52058;NUBANK;7;6670,31
202409;1;AC;30379;SANTANDER;3;309,74
202409;1;AL;49906;BB;1;31,27
202409;1;AL;10045;BRADESCO;2;241,92
202409;1;AL;49944;BTG PACTUAL;8;1212,71
202409;1;AL;10069;ITAU;3;81,91
202409;1;AL;52058;NUBANK;20;6062,08
202409;1;AL;30379;SANTANDER;4;386,06
202409;1;AM;10045;BRADESCO;30;27678,07
202409;1;AM;49944;BTG PACTUAL;2;346,69
202409;1;AM;51626;CAIXA ECONÔMICA FEDERAL;2;447,05
202409;1;AM;51884;INTER;4;704,47
202409;1;AM;10069;ITAU;16;1279,87
202409;1;AM;52058;NUBANK;38;14722,43
202409;1;AM;30379;SANTANDER;21;13572,13
202409;1;AP;49906;BB;1;88,35
202409;1;AP;49944;BTG PACTUAL;1;156,21
202409;1;AP;52072;C6 BANK;1;58,54
202409;1;AP;52058;NUBANK;14;4957,72
202409;1;AP;30379;SANTANDER;2;103,17
202409;1;BA;49906;BB;2;267,05
202409;1;BA;10045;BRADESCO;9;3496,71
202409;1;BA;49944;BTG PACTUAL;23;3159,70
202409;1;BA;51626;CAIXA ECONÔMICA FEDERAL;1;203,75
202409;1;BA;51884;INTER;7;909,08
202409;1;BA;10069;ITAU;21;2079,31
202409;1;BA;52058;NUBANK;90;32152,61
202409;1;BA;30379;SANTANDER;29;4826,71
202409;1;BA;51011;VOTORANTIM;1;56,90
202409;1;CE;49906;BB;3;254,21
202409;1;CE;10045;BRADESCO;8;6314,12
202409;1;CE;49944;BTG PACTUAL;10;1475,25
202409;1;CE;51626;CAIXA ECONÔMICA FEDERAL;5;915,65
202409;1;CE;51884;INTER;5;906,75
202409;1;CE;10069;ITAU;9;874,67
202409;1;CE;52058;NUBANK;54;31631,40
202409;1;CE;30379;SANTANDER;24;3786,73
202409;1;DF;30290;BMG;1;203,25
202409;1;DF;31976;BRB;2;667,80
202409;1;DF;49944;BTG PACTUAL;5;689,80
202409;1;DF;10069;ITAU;7;308,41
202409;1;DF;52058;NUBANK;31;5466,86
202409;1;DF;30379;SANTANDER;21;6093,75
202409;1;ES;10045;BRADESCO;4;4567,84
202409;1;ES;49944;BTG PACTUAL;1;109,16
202409;1;ES;51884;INTER;1;48,39
202409;1;ES;10069;ITAU;11;1498,14
202409;1;ES;52058;NUBANK;21;6107,57
202409;1;ES;30379;SANTANDER;8;4167,52
202409;1;GO;49906;BB;1;200,95
202409;1;GO;10045;BRADESCO;9;8310,99
202409;1;GO;31976;BRB;1;203,44
202409;1;GO;49944;BTG PACTUAL;2;226,09
202409;1;GO;51626;CAIXA ECONÔMICA FEDERAL;1;202,83
202409;1;GO;51884;INTER;1;200,80
202409;1;GO;10069;ITAU;8;687,91
202409;1;GO;52058;NUBANK;33;9675,57
202409;1;GO;30379;SANTANDER;16;9589,52
202409;1;MA;30290;BMG;1;100,95
202409;1;MA;49944;BTG PACTUAL;6;813,92
202409;1;MA;51884;INTER;2;314,76
202409;1;MA;10069;ITAU;2;234,17
202409;1;MA;52058;NUBANK;26;10726,69
202409;1;MA;30379;SANTANDER;12;2061,62
202409;1;MG;51750;BANCO SICOOB;1;210,86
202409;1;MG;49906;BB;4;354,51
202409;1;MG;10045;BRADESCO;40;28121,06
202409;1;MG;49944;BTG PACTUAL;20;2994,96
202409;1;MG;51626;CAIXA ECONÔMICA FEDERAL;1;202,75
202409;1;MG;51884;INTER;14;1873,14
202409;1;MG;10069;ITAU;44;2970,97
202409;1;MG;52058;NUBANK;142;68779,42
202409;1;MG;30379;SANTANDER;62;22069,52
202409;1;MS;10045;BRADESCO;7;7567,11
202409;1;MS;49944;BTG PACTUAL;5;738,18
202409;1;MS;52072;C6 BANK;1;8,57
202409;1;MS;51884;INTER;1;202,23
202409;1;MS;10069;ITAU;6;520,81
202409;1;MS;52058;NUBANK;31;16386,62
202409;1;MS;30379;SANTANDER;16;20454,96
202409;1;MT;30290;BMG;1;179,16
202409;1;MT;10045;BRADESCO;3;1764,94
202409;1;MT;31976;BRB;1;204,94
202409;1;MT;49944;BTG PACTUAL;6;849,48
202409;1;MT;51626;CAIXA ECONÔMICA FEDERAL;2;403,17
202409;1;MT;51884;INTER;1;109,97
202409;1;MT;10069;ITAU;2;666,84
202409;1;MT;52058;NUBANK;36;19042,72
202409;1;MT;30379;SANTANDER;8;861,80
202409;1;PA;49906;BB;2;216,96
202409;1;PA;10045;BRADESCO;7;3369,96
202409;1;PA;31976;BRB;1;201,92
202409;1;PA;49944;BTG PACTUAL;7;768,28
202409;1;PA;51626;CAIXA ECONÔMICA FEDERAL;3;573,22
202409;1;PA;51884;INTER;2;367,29
202409;1;PA;10069;ITAU;3;59,73
202409;1;PA;52058;NUBANK;55;12839,71
202409;1;PA;30379;SANTANDER;25;8113,46
202409;1;PB;30290;BMG;1;202,39
202409;1;PB;10045;BRADESCO;3;975,22
202409;1;PB;31976;BRB;3;470,98
202409;1;PB;49944;BTG PACTUAL;3;450,30
202409;1;PB;51626;CAIXA ECONÔMICA FEDERAL;1;102,50
202409;1;PB;51884;INTER;3;283,37
202409;1;PB;10069;ITAU;4;599,64
202409;1;PB;52058;NUBANK;31;8192,20
202409;1;PB;30379;SANTANDER;5;885,23
202409;1;PE;49906;BB;1;201,90
202409;1;PE;30290;BMG;2;401,45
202409;1;PE;10045;BRADESCO;7;700,16
202409;1;PE;49944;BTG PACTUAL;8;1052,59
202409;1;PE;52072;C6 BANK;1;110,66
202409;1;PE;51626;CAIXA ECONÔMICA FEDERAL;6;1475,95
202409;1;PE;51884;INTER;3;553,77
202409;1;PE;10069;ITAU;14;2414,29
202409;1;PE;52058;NUBANK;65;18893,09
202409;1;PE;30379;SANTANDER;27;14838,10
202409;1;PI;10045;BRADESCO;2;52,28
202409;1;PI;49944;BTG PACTUAL;5;455,00
202409;1;PI;51626;CAIXA ECONÔMICA FEDERAL;2;373,33
202409;1;PI;10069;ITAU;2;65,28
202409;1;PI;52058;NUBANK;19;5846,70
202409;1;PI;30379;SANTANDER;2;1677,55
202409;1;PR;49906;BB;1;90,32
202409;1;PR;30290;BMG;1;200,81
202409;1;PR;10045;BRADESCO;7;1517,95
202409;1;PR;31976;BRB;1;206,98
202409;1;PR;49944;BTG PACTUAL;17;2154,16
202409;1;PR;52072;C6 BANK;2;379,54
202409;1;PR;51626;CAIXA ECONÔMICA FEDERAL;1;201,48
202409;1;PR;51884;INTER;1;160,45
202409;1;PR;10069;ITAU;12;982,75
202409;1;PR;52058;NUBANK;65;19386,86
202409;1;PR;30379;SANTANDER;47;13548,94
202409;1;RJ;49906;BB;2;185,58
202409;1;RJ;10045;BRADESCO;85;61849,16
202409;1;RJ;49944;BTG PACTUAL;14;2374,87
202409;1;RJ;52072;C6 BANK;1;117,70
202409;1;RJ;51626;CAIXA ECONÔMICA FEDERAL;6;1259,75
202409;1;RJ;51884;INTER;12;1389,74
202409;1;RJ;10069;ITAU;57;3953,43
202409;1;RJ;52058;NUBANK;151;67032,51
202409;1;RJ;30379;SANTANDER;109;37410,79
202409;1;RN;51750;BANCO SICOOB;1;201,00
202409;1;RN;10045;BRADESCO;11;5991,85
202409;1;RN;49944;BTG PACTUAL;5;731,00
202409;1;RN;51884;INTER;1;172,52
202409;1;RN;10069;ITAU;1;145,66
202409;1;RN;52058;NUBANK;30;10399,30
202409;1;RN;30379;SANTANDER;9;1009,24
202409;1;RO;49906;BB;1;66,95
202409;1;RO;49944;BTG PACTUAL;5;680,81
202409;1;RO;51884;INTER;1;56,14
202409;1;RO;10069;ITAU;1;20,21
202409;1;RO;52058;NUBANK;24;12420,58
202409;1;RO;30379;SANTANDER;5;2019,40
202409;1;RR;52058;NUBANK;6;3585,24
202409;1;RR;30379;SANTANDER;3;72,98
202409;1;RS;10045;BRADESCO;6;460,23
202409;1;RS;49944;BTG PACTUAL;9;1255,64
202409;1;RS;52072;C6 BANK;3;720,70
202409;1;RS;51626;CAIXA ECONÔMICA FEDERAL;4;682,81
202409;1;RS;51884;INTER;1;158,45
202409;1;RS;10069;ITAU;10;602,96
202409;1;RS;52058;NUBANK;77;32856,84
202409;1;RS;30379;SANTANDER;37;6122,82
202409;1;SC;10045;BRADESCO;1;284,39
202409;1;SC;49944;BTG PACTUAL;7;1029,16
202409;1;SC;51626;CAIXA ECONÔMICA FEDERAL;1;143,31
202409;1;SC;51884;INTER;2;302,93
202409;1;SC;10069;ITAU;13;1516,93
202409;1;SC;52058;NUBANK;46;21880,56
202409;1;SC;30379;SANTANDER;15;8220,55
202409;1;SE;49944;BTG PACTUAL;3;439,17
202409;1;SE;51626;CAIXA ECONÔMICA FEDERAL;1;608,39
202409;1;SE;10069;ITAU;2;75,39
202409;1;SE;52058;NUBANK;16;3395,68
202409;1;SE;30379;SANTANDER;5;292,68
202409;1;SP;51750;BANCO SICOOB;1;327,56
202409;1;SP;49906;BB;6;574,53
202409;1;SP;30290;BMG;3;602,71
202409;1;SP;10045;BRADESCO;31;17260,79
202409;1;SP;49944;BTG PACTUAL;68;9940,03
202409;1;SP;52072;C6 BANK;6;875,10
202409;1;SP;51626;CAIXA ECONÔMICA FEDERAL;13;3897,99
202409;1;SP;51884;INTER;24;3368,63
202409;1;SP;10069;ITAU;141;11839,66
202409;1;SP;52058;NUBANK;440;148731,06
202409;1;SP;30379;SANTANDER;228;109838,02
202409;1;TO;10069;ITAU;1;162,79
202409;1;TO;52058;NUBANK;10;2484,87
202409;1;TO;30379;SANTANDER;1;899,66
202409;2;AM;49906;BB;1;194,33
202409;2;AM;10045;BRADESCO;13;167432,72
202409;2;AM;51011;VOTORANTIM;1;3601,23
202409;2;BA;10045;BRADESCO;6;17701,48
202409;2;BA;52072;C6 BANK;2;12962,39
202409;2;BA;51011;VOTORANTIM;2;1569,34
202409;2;CE;10045;BRADESCO;7;44759,14
202409;2;CE;52072;C6 BANK;1;3677,24
202409;2;CE;10069;ITAU;1;68,29
202409;2;CE;51011;VOTORANTIM;1;1240,51
202409;2;DF;10045;BRADESCO;4;55105,55
202409;2;DF;52072;C6 BANK;1;185,26
202409;2;DF;30379;SANTANDER;2;194,97
202409;2;DF;51011;VOTORANTIM;1;4124,36
202409;2;ES;10045;BRADESCO;2;54276,15
202409;2;GO;10045;BRADESCO;5;25875,54
202409;2;GO;52072;C6 BANK;1;160433,61
202409;2;GO;51011;VOTORANTIM;3;5110,19
202409;2;MA;10045;BRADESCO;1;33802,37
202409;2;MA;51011;VOTORANTIM;3;21665,02
202409;2;MG;49906;BB;1;206,48
202409;2;MG;10045;BRADESCO;17;128484,82
202409;2;MG;52072;C6 BANK;3;8972,11
202409;2;MG;51011;VOTORANTIM;16;27216,19
202409;2;MS;49906;BB;1;14303,08
202409;2;MS;10045;BRADESCO;2;1336,19
202409;2;MS;52072;C6 BANK;2;410,89
202409;2;MS;51011;VOTORANTIM;1;3536,06
202409;2;MT;10045;BRADESCO;6;154263,19
202409;2;MT;51011;VOTORANTIM;1;576,86
202409;2;PA;10045;BRADESCO;7;110333,98
202409;2;PA;51011;VOTORANTIM;1;742,25
202409;2;PB;10045;BRADESCO;6;58848,93
202409;2;PB;51011;VOTORANTIM;2;14999,02
202409;2;PE;49906;BB;1;6028,30
202409;2;PE;10045;BRADESCO;7;76656,84
202409;2;PE;10069;ITAU;1;41,17
202409;2;PE;51011;VOTORANTIM;1;4037,62
202409;2;PI;10045;BRADESCO;1;296,24
202409;2;PI;10069;ITAU;1;144,75
202409;2;PI;51011;VOTORANTIM;2;1169,07
202409;2;PR;10045;BRADESCO;9;55724,26
202409;2;PR;52072;C6 BANK;1;206,69
202409;2;PR;51011;VOTORANTIM;16;40335,82
202409;2;RJ;10045;BRADESCO;41;492534,74
202409;2;RJ;52072;C6 BANK;2;363,56
202409;2;RJ;10069;ITAU;6;126,67
202409;2;RJ;30379;SANTANDER;2;97,73
202409;2;RJ;51011;VOTORANTIM;13;34815,08
202409;2;RN;10045;BRADESCO;1;27,92
202409;2;RN;51011;VOTORANTIM;2;10255,17
202409;2;RO;51011;VOTORANTIM;1;3152,37
202409;2;RS;49906;BB;1;201,76
202409;2;RS;10045;BRADESCO;9;104212,47
202409;2;RS;52072;C6 BANK;2;7796,45
202409;2;RS;51011;VOTORANTIM;7;14847,25
202409;2;SC;49906;BB;3;10201,78
202409;2;SC;10045;BRADESCO;10;86312,78
202409;2;SC;52072;C6 BANK;2;8749,24
202409;2;SC;51011;VOTORANTIM;11;35583,25
202409;2;SE;10045;BRADESCO;2;4157,58
202409;2;SE;52072;C6 BANK;1;20248,43
202409;2;SE;51011;VOTORANTIM;2;13002,53
202409;2;SP;10045;BRADESCO;44;230514,05
202409;2;SP;52072;C6 BANK;8;57265,78
202409;2;SP;51626;CAIXA ECONÔMICA FEDERAL;1;2105,50
202409;2;SP;10069;ITAU;5;402,25
202409;2;SP;30379;SANTANDER;1;452,18
202409;2;SP;51011;VOTORANTIM;54;112929,05
202409;2;TO;10045;BRADESCO;1;1680,13
202409;2;TO;51011;VOTORANTIM;2;4724,85
202409;3;AP;30379;SANTANDER;11;81990,16
202409;3;BA;30379;SANTANDER;4;24562,22
202409;3;CE;30379;SANTANDER;2;64365,13
202409;3;ES;30379;SANTANDER;1;606,57
202409;3;GO;30379;SANTANDER;1;29800,63
202409;3;MA;30379;SANTANDER;3;44701,51
202409;3;MG;7237373;BCO DO NORDESTE DO BRASIL S.A.;5;66215,90
202409;3;MG;51626;CAIXA ECONÔMICA FEDERAL;1;4695,12
202409;3;MG;30379;SANTANDER;5;67917,86
202409;3;MT;30379;SANTANDER;1;55468,60
202409;3;PA;30379;SANTANDER;1;77,60
202409;3;PE;30379;SANTANDER;1;33634,92
202409;3;PI;30379;SANTANDER;1;12610,10
202409;3;PR;30379;SANTANDER;7;226057,68
202409;3;RJ;30379;SANTANDER;9;96758,65
202409;3;RS;51626;CAIXA ECONÔMICA FEDERAL;2;864724,55
202409;3;RS;30379;SANTANDER;4;50366,95
202409;3;SP;30379;SANTANDER;33;529379,89
202410;1;AC;49906;BB;1;203,49
202410;1;AC;52058;NUBANK;5;536,53
202410;1;AC;30379;SANTANDER;3;321,02
202410;1;AL;10045;BRADESCO;4;794,53
202410;1;AL;49944;BTG PACTUAL;4;501,17
202410;1;AL;51884;INTER;1;53,89
202410;1;AL;10069;ITAU;1;0,81
202410;1;AL;52058;NUBANK;26;1134,78
202410;1;AL;30379;SANTANDER;4;191,18
202410;1;AM;10045;BRADESCO;5;1126,94
202410;1;AM;49944;BTG PACTUAL;9;1165,74
202410;1;AM;51884;INTER;2;292,88
202410;1;AM;10069;ITAU;6;932,84
202410;1;AM;52058;NUBANK;44;3487,85
202410;1;AM;30379;SANTANDER;10;632,27
202410;1;AP;49944;BTG PACTUAL;1;154,98
202410;1;AP;52058;NUBANK;2;12,57
202410;1;AP;30379;SANTANDER;1;141,61
202410;1;BA;49906;BB;5;501,78
202410;1;BA;10045;BRADESCO;13;7885,35
202410;1;BA;49944;BTG PACTUAL;14;1758,01
202410;1;BA;52072;C6 BANK;2;260,39
202410;1;BA;51884;INTER;5;466,14
202410;1;BA;10069;ITAU;23;1909,26
202410;1;BA;52058;NUBANK;66;4760,69
202410;1;BA;30379;SANTANDER;28;1209,17
202410;1;CE;49906;BB;2;70,33
202410;1;CE;10045;BRADESCO;7;1246,84
202410;1;CE;49944;BTG PACTUAL;10;1415,77
202410;1;CE;52072;C6 BANK;1;2,10
202410;1;CE;51884;INTER;1;52,29
202410;1;CE;10069;ITAU;12;639,57
202410;1;CE;52058;NUBANK;64;7556,53
202410;1;CE;30379;SANTANDER;24;1512,44
202410;1;DF;49944;BTG PACTUAL;7;1182,65
202410;1;DF;51884;INTER;1;200,09
202410;1;DF;10069;ITAU;4;158,33
202410;1;DF;52058;NUBANK;30;1578,22
202410;1;DF;30379;SANTANDER;11;668,94
202410;1;ES;10045;BRADESCO;6;5056,87
202410;1;ES;49944;BTG PACTUAL;3;499,25
202410;1;ES;10069;ITAU;7;1219,57
202410;1;ES;52058;NUBANK;20;1064,30
202410;1;ES;30379;SANTANDER;6;312,26
202410;1;GO;49906;BB;1;201,69
202410;1;GO;10045;BRADESCO;2;951,50
202410;1;GO;31976;BRB;1;201,16
202410;1;GO;49944;BTG PACTUAL;6;757,95
202410;1;GO;51884;INTER;1;148,39
202410;1;GO;10069;ITAU;6;413,85
202410;1;GO;52058;NUBANK;37;3025,72
202410;1;GO;30379;SANTANDER;13;543,19
202410;1;MA;49906;BB;3;467,81
202410;1;MA;10045;BRADESCO;2;209,42
202410;1;MA;49944;BTG PACTUAL;7;1071,06
202410;1;MA;10069;ITAU;2;94,51
202410;1;MA;52058;NUBANK;27;1451,85
202410;1;MA;30379;SANTANDER;7;462,65
202410;1;MG;51750;BANCO SICOOB;2;457,09
202410;1;MG;30290;BMG;1;201,49
202410;1;MG;10045;BRADESCO;17;16328,32
202410;1;MG;49944;BTG PACTUAL;18;2850,07
202410;1;MG;52072;C6 BANK;1;180,63
202410;1;MG;51884;INTER;5;823,34
202410;1;MG;10069;ITAU;45;3426,43
202410;1;MG;52058;NUBANK;101;5643,45
202410;1;MG;30379;SANTANDER;46;4024,92
202410;1;MS;10045;BRADESCO;2;260,01
202410;1;MS;49944;BTG PACTUAL;6;673,09
202410;1;MS;10069;ITAU;6;458,45
202410;1;MS;52058;NUBANK;34;1799,02
202410;1;MS;30379;SANTANDER;8;552,35
202410;1;MT;51750;BANCO SICOOB;1;98,03
202410;1;MT;10045;BRADESCO;14;10290,16
202410;1;MT;49944;BTG PACTUAL;4;630,31
202410;1;MT;10069;ITAU;2;274,50
202410;1;MT;52058;NUBANK;19;1459,10
202410;1;MT;30379;SANTANDER;9;1216,39
202410;1;PA;10045;BRADESCO;5;453,16
202410;1;PA;49944;BTG PACTUAL;9;1457,56
202410;1;PA;52072;C6 BANK;1;174,43
202410;1;PA;51884;INTER;5;674,96
202410;1;PA;10069;ITAU;6;349,48
202410;1;PA;52058;NUBANK;55;3836,07
202410;1;PA;30379;SANTANDER;13;705,40
202410;1;PB;49906;BB;1;25,28
202410;1;PB;30290;BMG;1;147,81
202410;1;PB;10045;BRADESCO;1;37,55
202410;1;PB;49944;BTG PACTUAL;8;982,76
202410;1;PB;51884;INTER;4;522,32
202410;1;PB;10069;ITAU;4;357,72
202410;1;PB;52058;NUBANK;19;1312,81
202410;1;PB;30379;SANTANDER;7;482,39
202410;1;PE;10045;BRADESCO;6;4616,98
202410;1;PE;49944;BTG PACTUAL;10;1560,83
202410;1;PE;51884;INTER;3;603,15
202410;1;PE;10069;ITAU;16;1690,11
202410;1;PE;52058;NUBANK;33;1989,45
202410;1;PE;30379;SANTANDER;12;294,62
202410;1;PI;30290;BMG;1;84,35
202410;1;PI;10045;BRADESCO;1;294,39
202410;1;PI;49944;BTG PACTUAL;2;357,42
202410;1;PI;51884;INTER;1;121,90
202410;1;PI;10069;ITAU;1;368,73
202410;1;PI;52058;NUBANK;18;736,64
202410;1;PI;30379;SANTANDER;3;235,35
202410;1;PR;51750;BANCO SICOOB;1;230,30
202410;1;PR;49906;BB;3;333,47
202410;1;PR;10045;BRADESCO;22;12890,11
202410;1;PR;49944;BTG PACTUAL;19;2567,76
202410;1;PR;52072;C6 BANK;1;204,09
202410;1;PR;51884;INTER;5;515,98
202410;1;PR;10069;ITAU;16;1317,70
202410;1;PR;52058;NUBANK;73;6623,41
202410;1;PR;30379;SANTANDER;20;1110,44
202410;1;RJ;49906;BB;1;49,38
202410;1;RJ;10045;BRADESCO;92;41813,59
202410;1;RJ;49944;BTG PACTUAL;23;3279,45
202410;1;RJ;51884;INTER;4;614,47
202410;1;RJ;10069;ITAU;69;4916,55
202410;1;RJ;52058;NUBANK;121;7507,24
202410;1;RJ;30379;SANTANDER;66;4801,48
202410;1;RN;49906;BB;1;50,48
202410;1;RN;10045;BRADESCO;9;2766,15
202410;1;RN;49944;BTG PACTUAL;4;616,11
202410;1;RN;51884;INTER;1;200,15
202410;1;RN;52058;NUBANK;31;5669,64
202410;1;RN;30379;SANTANDER;8;818,78
202410;1;RO;49906;BB;1;201,27
202410;1;RO;10045;BRADESCO;2;374,95
202410;1;RO;2015588;CCLA DO CENTRO SUL RONDONIENSE;1;200,82
202410;1;RO;51884;INTER;1;107,14
202410;1;RO;10069;ITAU;1;23,08
202410;1;RO;52058;NUBANK;23;1401,37
202410;1;RO;30379;SANTANDER;1;20,68
202410;1;RR;49944;BTG PACTUAL;1;108,18
202410;1;RR;10069;ITAU;2;38,72
202410;1;RR;52058;NUBANK;6;476,79
202410;1;RR;30379;SANTANDER;2;77,66
202410;1;RS;51750;BANCO SICOOB;1;219,71
202410;1;RS;49906;BB;1;148,58
202410;1;RS;10045;BRADESCO;31;22254,65
202410;1;RS;49944;BTG PACTUAL;8;1145,02
202410;1;RS;51884;INTER;2;278,89
202410;1;RS;10069;ITAU;11;574,60
202410;1;RS;52058;NUBANK;72;5220,51
202410;1;RS;30379;SANTANDER;21;1238,62
202410;1;SC;51750;BANCO SICOOB;1;202,78
202410;1;SC;10045;BRADESCO;8;5904,67
202410;1;SC;49944;BTG PACTUAL;9;1275,15
202410;1;SC;51884;INTER;3;517,98
202410;1;SC;10069;ITAU;2;40,49
202410;1;SC;52058;NUBANK;41;2622,72
202410;1;SC;30379;SANTANDER;6;611,84
202410;1;SE;10045;BRADESCO;4;2116,86
202410;1;SE;49944;BTG PACTUAL;4;789,33
202410;1;SE;51884;INTER;1;98,48
202410;1;SE;10069;ITAU;1;1,00
202410;1;SE;52058;NUBANK;10;478,96
202410;1;SE;30379;SANTANDER;5;82,95
202410;1;SP;49906;BB;5;494,55
202410;1;SP;30290;BMG;2;404,93
202410;1;SP;10045;BRADESCO;64;22990,93
202410;1;SP;49944;BTG PACTUAL;78;12057,78
202410;1;SP;52072;C6 BANK;3;494,52
202410;1;SP;51884;INTER;11;1498,06
202410;1;SP;10069;ITAU;150;8997,23
202410;1;SP;52058;NUBANK;390;27710,04
202410;1;SP;30379;SANTANDER;155;9756,27
202410;1;TO;10045;BRADESCO;1;7,03
202410;1;TO;49944;BTG PACTUAL;2;253,24
202410;1;TO;52058;NUBANK;9;362,85
202410;1;TO;30379;SANTANDER;2;92,58
202410;2;AC;51011;VOTORANTIM;1;6815,66
202410;2;AL;10045;BRADESCO;2;671,44
202410;2;AM;10045;BRADESCO;2;3277,15
202410;2;AM;49944;BTG PACTUAL;1;1912,32
202410;2;AM;51011;VOTORANTIM;1;9998,99
202410;2;AP;10045;BRADESCO;1;58022,84
202410;2;AP;51011;VOTORANTIM;1;4565,51
202410;2;BA;49906;BB;1;3049,14
202410;2;BA;10045;BRADESCO;13;29286,27
202410;2;BA;52072;C6 BANK;1;670,76
202410;2;BA;51011;VOTORANTIM;3;7506,39
202410;2;CE;10045;BRADESCO;6;34479,16
202410;2;CE;51011;VOTORANTIM;5;10668,38
202410;2;DF;10045;BRADESCO;1;3346,98
202410;2;DF;51011;VOTORANTIM;2;16836,42
202410;2;ES;10045;BRADESCO;2;1958,71
202410;2;ES;51011;VOTORANTIM;3;41207,80
202410;2;GO;10045;BRADESCO;5;46078,89
202410;2;GO;51011;VOTORANTIM;4;10913,42
202410;2;MA;10045;BRADESCO;2;700,86
202410;2;MA;51011;VOTORANTIM;3;6811,88
202410;2;MG;10045;BRADESCO;20;142516,90
202410;2;MG;49944;BTG PACTUAL;1;2328,68
202410;2;MG;52072;C6 BANK;2;363,19
202410;2;MG;30379;SANTANDER;2;155,32
202410;2;MG;51011;VOTORANTIM;15;40380,47
202410;2;MS;10045;BRADESCO;7;63263,86
202410;2;MS;51011;VOTORANTIM;5;24976,02
202410;2;MT;10045;BRADESCO;8;207519,31
202410;2;MT;52072;C6 BANK;1;124,28
202410;2;MT;51011;VOTORANTIM;4;15966,09
202410;2;PA;10045;BRADESCO;3;15818,25
202410;2;PA;51011;VOTORANTIM;3;10050,12
202410;2;PB;49906;BB;1;1476,64
202410;2;PB;10045;BRADESCO;6;31627,01
202410;2;PB;51011;VOTORANTIM;2;7810,40
202410;2;PE;10045;BRADESCO;10;23740,13
202410;2;PE;52072;C6 BANK;1;204,51
202410;2;PE;51011;VOTORANTIM;1;526,93
202410;2;PI;49906;BB;1;4885,76
202410;2;PI;10045;BRADESCO;1;729,89
202410;2;PI;51011;VOTORANTIM;1;1388,91
202410;2;PR;10045;BRADESCO;15;215142,38
202410;2;PR;51011;VOTORANTIM;10;49974,94
202410;2;RJ;10045;BRADESCO;37;300832,85
202410;2;RJ;49944;BTG PACTUAL;3;4596,86
202410;2;RJ;52072;C6 BANK;3;608,14
202410;2;RJ;10069;ITAU;2;274,56
202410;2;RJ;51011;VOTORANTIM;10;24130,66
202410;2;RN;49944;BTG PACTUAL;1;1295,32
